,SDSS_NAME,RA,DEC,PLATE,MJD,FIBERID,AUTOCLASS_PQN,Z,BAL_PROB,BI_CIV,AI_CIV
0,111438.82+360548.1,168.66178547831072,36.09671961590777,4622,55629,228,QSO,2.468,0.0,0.0,0.0
1,152538.86+100329.5,231.41193543049573,10.058197016255372,5493,56009,344,QSO,2.241,0.0,0.0,0.0
2,012017.97+214854.4,20.074891527352406,21.81512165576469,5134,55868,866,QSO,2.774,0.0,0.0,0.0
3,232436.84+175513.8,351.15351825432475,17.92052552790886,6131,56211,476,QSO,2.275,0.0,0.0,0.0
4,103619.33+105232.4,159.0805526247013,10.875686004583091,5346,55955,784,QSO,3.092,0.0,0.0,0.0
5,000157.58-023158.6,0.48995378504884,-2.5329513601062095,7850,56956,216,QSO,1.6279505491256714,0.0,0.0,0.0
6,124104.41+250800.6,190.26840992983634,25.133513153734533,5986,56328,606,QSO,2.605,0.0,0.0,0.0
7,234235.16+031952.8,355.6465317337743,3.3313392718107244,4280,55503,586,QSO,2.528,0.0,0.0,0.0
8,080412.85+365407.9,121.05357760663594,36.902206087113576,9356,57809,896,QSO,1.907365322113037,0.0,0.0,0.0
9,143336.83+140652.8,218.4034744528218,14.114685755716158,5466,56033,208,QSO,1.81,0.0,0.0,0.0
10,010310.09+122339.5,15.792055991567906,12.394325383029773,4660,56191,212,QSO,2.539,0.0,0.0,0.0
11,150927.55+490302.9,227.364791480156,49.05081185496601,6727,56369,336,QSO,2.201,0.0,0.0,0.0
12,094342.15+513859.6,145.92565800314475,51.64990800500987,7287,57042,334,VI,3.574,0.0,0.0,0.0
13,132554.78+544317.4,201.47828441137563,54.721524772723384,6828,56430,146,QSO,2.291,0.0,0.0,0.0
14,082354.27+260549.1,125.97613283387872,26.096975495954016,11124,58430,430,QSO,1.9172862768173218,0.0,0.0,0.0
15,140656.52+463653.2,211.73550198640953,46.6147958558076,8499,57431,216,QSO,1.9034144878387451,0.0,0.0,0.0
16,223457.98+255714.1,338.74160322480975,25.953922089007662,6300,56449,982,QSO,2.131,0.0,0.0,0.0
17,103903.11+072629.3,159.76295894080172,7.441483511721007,5349,55929,402,QSO,2.405,0.0,0.0,0.0
18,134034.64+055020.7,205.14435296156546,5.839108390048456,4865,55713,426,QSO,2.301,0.0,0.0,0.0
19,114211.31+250429.9,175.54715086050163,25.074993686297027,6416,56312,612,QSO,2.624,0.0,0.0,0.0
20,010117.68+351310.1,15.323703982213146,35.2194870610651,6595,56569,782,QSO,2.147,0.0,0.0,0.0
21,132948.74+523354.6,202.4531030751867,52.565182759978505,8208,57430,595,QSO,2.198,0.0,0.0,0.0
22,012712.23+065510.1,21.800961680544106,6.919485689362712,11076,58428,343,QSO,1.8653658628463745,0.0,0.0,0.0
23,220940.03+015439.5,332.4168119453669,1.910985262951323,9167,58064,566,QSO,1.7353588342666626,0.0,0.0,0.0
24,165218.85+344221.2,253.07856736737557,34.70589671552087,4987,55746,610,QSO,2.881,0.0,0.0,0.0
25,170346.65+450719.5,255.94438317552778,45.122085013804856,8535,58019,228,QSO,1.801932454109192,0.0,0.0,0.0
26,163128.67+144544.0,247.8694663764962,14.762228552543405,4056,55357,14,QSO,2.458,0.0,0.0,0.0
27,002720.93+041557.0,6.837218802841221,4.265857580708209,8747,57401,771,QSO,1.9137277603149414,0.0,0.0,0.0
28,022404.75+024652.3,36.01981052958094,2.781200151486904,7827,57278,667,QSO,1.6380125284194946,0.0,0.0,0.0
29,113200.43+564305.1,173.00182035270137,56.71809881400728,8176,57131,408,QSO,1.9503897428512573,0.0,0.0,0.0
30,093347.37+273441.7,143.4473759024009,27.578273189397752,5796,56274,240,QSO,3.397,0.0,0.0,0.0
31,131920.34+441256.6,199.83477015872452,44.21573592535563,8377,57783,994,QSO,2.344768762588501,0.0,0.0,0.0
32,081402.24+213215.0,123.50936508816625,21.53752276201848,11109,58523,810,QSO,1.5856726169586182,0.0,0.0,0.0
33,142310.61+102556.7,215.7942493777072,10.432425033711578,5460,56000,272,QSO,2.19,0.0,0.0,0.0
34,082036.71+054915.2,125.1529611421444,5.820892846990974,4762,55888,668,QSO,2.755,0.0,0.0,0.0
35,215453.31+211431.2,328.7221443414652,21.242014604739868,7573,56946,837,QSO,1.7667080163955688,0.0,0.0,0.0
36,123439.94+451743.1,188.666425576675,45.29532096793247,6636,56367,886,QSO,3.052,0.0,0.0,0.0
37,012032.23+143130.9,20.134291600641518,14.525261441664428,5138,55830,5,QSO,2.356,0.0,0.0,0.0
38,233628.27+041225.5,354.1178045584286,4.207092019988791,4281,55836,530,QSO,2.556,0.0,0.0,0.0
39,101554.99-003310.9,153.97913551222018,-0.5530500946636623,3784,55269,702,QSO,2.757,0.0,0.0,0.0
40,100459.19+411059.7,151.24664091818985,41.183255706979516,8302,57389,498,QSO,1.9975733757019043,0.0,0.0,0.0
41,162210.91+445820.9,245.54548510484693,44.972485276019626,8542,57933,456,QSO,1.9085707664489746,0.0,0.0,0.0
42,131809.87+354000.6,199.54115623206133,35.66684786280793,8871,57519,26,QSO,1.8885060548782349,0.0,0.0,0.0
43,015339.02+330912.1,28.412585712232612,33.15337891915018,7735,58136,646,QSO,2.1588735580444336,0.0,0.0,0.0
44,004902.30+141032.1,12.259621546308836,14.175608135034906,6203,56266,200,QSO,2.345,0.0,0.0,0.0
45,012033.27+100654.8,20.13865977324133,10.115247554066709,11073,58451,986,QSO,1.787880301475525,0.0,0.0,0.0
46,011501.28+205558.8,18.755336685597236,20.93301634215596,7630,57006,839,QSO,2.3159327507019043,0.0,0.0,0.0
47,231413.38+134400.2,348.5557788429681,13.733414352173716,6147,56239,674,QSO,2.596,0.0,0.0,0.0
48,095652.31+315116.5,149.21798297938574,31.854590768469954,5799,56325,78,QSO,2.177,0.0,0.0,0.0
49,100151.66+110926.8,150.46526529530885,11.157461783800656,5327,55979,809,QSO,2.265,0.0,0.0,0.0
50,121859.06+020752.1,184.74608951535544,2.1311644427781444,4750,55630,840,QSO,2.305,0.0,0.0,0.0
51,213359.58+010037.9,323.49828120229597,1.0105537846035653,5143,55828,4,QSO,1.817,0.0,0.0,0.0
52,010614.23+264851.3,16.55930080902789,26.8142753073387,7677,57363,83,QSO,2.0690834522247314,0.0,0.0,0.0
53,221803.97+300826.3,334.51658057688707,30.140655090189057,7647,57655,830,QSO,1.9883499145507812,0.0,0.0,0.0
54,094015.29+520204.6,145.063740908316,52.03462496828536,5724,56364,362,QSO,2.255,0.0,0.0,0.0
55,164003.13+515041.2,250.01306444725742,51.84480046791648,8058,57196,982,QSO,2.082493782043457,0.0,0.0,0.0
56,101227.34+480535.0,153.1139406547696,48.09307392498377,7329,56719,984,QSO,1.699,0.0,0.0,0.0
57,125058.72+393609.6,192.74468793682934,39.60267253914925,8836,57424,1000,QSO,1.7512189149856567,0.0,0.0,0.0
58,093550.54+143512.9,143.9605971403522,14.586938486911276,9586,57787,494,QSO,2.0037,0.0,0.0,0.0
59,173042.24+360641.3,262.67600219433746,36.11147920362521,10723,58287,982,QSO,2.051253318786621,0.0,0.0,0.0
60,124533.24+345825.1,191.38851924767897,34.973648720708965,3971,55322,806,QSO,3.031,0.0,0.0,0.0
61,083240.46+031457.6,128.1685979552284,3.249359695325256,4789,55923,234,QSO,3.326,0.0,0.0,0.0
62,004245.67+323430.9,10.690330006109605,32.57525964130545,6529,56535,754,QSO,2.24,0.0,0.0,0.0
63,121930.95+092714.7,184.87897542778336,9.454098803181154,5396,55947,238,QSO,2.513,0.0,0.0,0.0
64,130054.73+022936.6,195.22805174609573,2.4935143585074897,4005,55325,724,QSO,3.343,0.0,0.0,0.0
65,102506.48+342640.9,156.27700735783242,34.444715232837446,4564,55570,204,QSO,2.584,0.0,0.0,0.0
66,105051.97+065940.5,162.71656306334552,6.994602652486658,4853,55928,926,QSO,1.581,0.0,0.0,0.0
67,150422.72+412408.3,226.09466846855753,41.40230999447841,8522,58193,328,QSO,2.6754167079925537,0.0,0.0,0.0
68,074235.15+380954.1,115.64649448270649,38.165029646107826,9368,57817,569,QSO,2.774,0.0,0.0,0.0
69,000659.65+323234.5,1.7485739524404948,32.542938314493774,7748,58396,205,QSO,1.5805089473724365,0.0,0.0,0.0
70,002944.59+151743.8,7.435824825138695,15.29550143386103,6191,56248,746,QSO,2.663,0.0,0.0,0.0
71,150945.02+572923.5,227.43762018811117,57.489867519221185,8416,57894,921,QSO,1.9683080911636353,0.0,0.0,0.0
72,083556.60+255508.8,128.98586072011298,25.919113384748307,4460,55533,102,QSO,2.407,0.0,0.0,0.0
73,235558.76+055408.7,358.99484771841094,5.902425725875341,4405,55854,847,QSO,2.649,0.0,0.0,0.0
74,105744.00+382002.8,164.4333473834526,38.33412134257184,8821,57731,34,QSO,1.7364505529403687,0.0,0.0,0.0
75,131132.53+441119.0,197.8855817464063,44.188625643071425,8377,57783,762,QSO,2.035299301147461,0.0,0.0,0.0
76,083409.17+265825.8,128.53822672295212,26.973835281831086,11123,58429,562,QSO,1.6327852010726929,0.0,0.0,0.0
77,145425.97+005913.3,223.6082371556825,0.9870493038866712,4019,55363,712,QSO,2.388,0.0,0.0,0.0
78,082210.39+223916.1,125.54332817628546,22.65448362452349,11108,58467,709,QSO,2.2651402950286865,0.0,0.0,0.0
79,085357.46+254511.2,133.48943101107832,25.75313473891648,5179,55957,608,QSO,2.897,0.0,0.0,0.0
80,222954.40+305946.3,337.4767050480452,30.996206588458158,7710,58284,252,QSO,1.6746138334274292,0.0,0.0,0.0
81,153423.32+433631.0,233.59716929893028,43.60863238160641,8511,57901,416,QSO,1.8121366500854492,0.0,0.0,0.0
82,112717.52+584208.9,171.8230237744209,58.70249071743561,8183,57375,148,QSO,1.9652984142303467,0.0,0.0,0.0
83,074222.99+174255.7,115.59583211655402,17.71548175439598,11083,58515,141,QSO,1.9227925539016724,0.0,0.0,0.0
84,153358.42+240440.7,233.49342968831513,24.077980256378353,3948,55331,642,QSO,2.522,0.0,0.0,0.0
85,171431.49+334610.6,258.6312214778259,33.769611675066535,10904,58402,871,QSO,2.233825206756592,0.0,0.0,0.0
86,231217.89+263206.1,348.0745648607207,26.53503049895377,7704,57572,213,QSO,2.315450429916382,0.0,0.0,0.0
87,083455.34+463125.4,128.73058820473545,46.52372353844129,7326,56710,601,QSO,2.181,0.0,0.0,0.0
88,162100.64+401057.2,245.2526888418323,40.182580498743604,6045,56072,462,QSO,2.352,0.0,0.0,0.0
89,112722.70+384014.9,171.84458838973893,38.670808101885925,4617,55617,936,QSO,2.102,0.0,0.0,0.0
90,123836.22+441206.9,189.6509288427704,44.20193589035308,8374,57783,926,QSO,1.812829852104187,0.0,0.0,0.0
91,220715.07-010139.6,331.81283031571644,-1.0276672781824943,9146,58042,428,QSO,1.752853274345398,0.0,0.0,0.0
92,083428.03+100156.2,128.6168130449879,10.032302061376784,5495,55896,965,QSO,2.993,0.0,0.0,0.0
93,102231.30+453429.1,155.6304327205937,45.57477048316239,7385,56710,106,QSO,2.399,0.0,0.0,0.0
94,002210.72+280919.6,5.544669732142609,28.15545948219799,7694,57359,982,QSO,2.123667001724243,0.0,0.0,0.0
95,224042.10+273545.2,340.17545710969887,27.59590599348924,6585,56479,201,QSO,2.266,0.0,0.0,0.0
96,011007.90-055152.4,17.53294249446047,-5.864571712172663,7045,56577,406,QSO,2.122,0.0,0.0,0.0
97,085508.61+335709.1,133.78590838698875,33.95253713273596,10239,58142,128,QSO,1.858185887336731,0.0,0.0,0.0
98,142109.69+524149.6,215.29039431907918,52.69711205812936,7029,56455,157,QSO,1.617,0.0,0.0,0.0
99,092020.76+505726.5,140.08651757620368,50.95737800085067,7290,57073,361,QSO,2.1053900718688965,0.0,0.0,0.0
100,100003.37+093005.5,150.01406726565386,9.50153670125577,5324,55947,956,QSO,2.955,0.0,0.0,0.0
101,230334.73+340202.7,345.8947396825844,34.03409209060475,11636,58462,802,QSO,1.665579915046692,0.0,0.0,0.0
102,120004.14+503127.4,180.01725879727775,50.52429620900855,8225,57375,382,QSO,1.8955066204071045,0.0,0.0,0.0
103,105134.64+464946.4,162.8943718663446,46.82957736170687,6664,56383,642,QSO,2.307,0.0,0.0,0.0
104,153207.83+144421.2,233.0326452075259,14.739248833011475,4892,55738,776,QSO,2.454,0.0,0.0,0.0
105,223626.48+030918.0,339.11033541586824,3.1550143660758425,4295,55858,543,QSO,2.585,0.0,0.0,0.0
106,150932.63+180851.5,227.3859671803329,18.147662748210113,3957,55664,106,QSO,1.877,0.0,0.0,0.0
107,073529.41+182120.9,113.87258124678885,18.355816167504027,11083,58515,536,QSO,1.719045639038086,0.0,0.0,0.0
108,114453.36+244217.7,176.22235425584594,24.70492825577089,6416,56312,318,QSO,2.446,0.0,0.0,0.0
109,133505.01+452634.3,203.7709152920616,45.44287222345138,7429,56740,483,QSO,2.455,0.0,0.0,0.0
110,014640.23+064207.1,26.667652460797456,6.701996897639615,4532,55559,289,VI,3.595,0.0,0.0,0.0
111,154638.72+521648.8,236.66135243033318,52.280233183216986,8414,57846,340,QSO,1.8843473196029663,0.0,0.0,0.0
112,132614.08+063909.9,201.5586840012117,6.652751113521108,4839,55703,772,QSO,2.164,0.0,0.0,0.0
113,224412.39+135444.9,341.0516334531249,13.912480246821959,5044,56186,924,QSO,2.379,0.0,0.0,0.0
114,132318.44+123308.0,200.8268452373908,12.552241330064778,5427,56001,856,QSO,2.459,0.0,0.0,0.0
115,111258.82+423835.8,168.24512095319758,42.64328011611539,4620,55652,906,QSO,3.011,0.0,0.0,0.0
116,224441.58-025806.7,341.17328059924074,-2.9685388636603784,4363,55537,222,QSO,1.625,0.0,0.0,0.0
117,134021.67+454152.4,205.09029567598625,45.69788941763958,6628,56366,596,QSO,2.719,0.0,0.0,0.0
118,091822.02+491605.6,139.59176101556272,49.26824636388902,7306,56684,572,QSO,1.912,0.0,0.0,0.0
119,114730.30+411945.8,176.87628055203646,41.329399306009854,8381,57512,428,QSO,1.61723792552948,0.0,0.0,0.0
120,144110.97+395423.9,220.29574927412898,39.90665225623668,5172,56071,536,QSO,2.999,0.0,0.0,0.0
121,093936.88+433516.8,144.9037038094363,43.5880090619478,8285,57048,311,QSO,1.777026891708374,0.0,0.0,0.0
122,000416.35+294551.7,1.0681440773874442,29.764377122798326,7134,56566,230,QSO,2.242,0.0,0.0,0.0
123,232030.64+155556.2,350.1276696892734,15.932300311619386,6142,56219,903,QSO,2.357,0.0,0.0,0.0
124,210724.55+081943.2,316.85233229236104,8.328690899898145,4079,55363,610,QSO,2.621,0.0,0.0,0.0
125,164746.82+315301.5,251.94511830512107,31.88376296629646,10915,58257,256,QSO,2.1656720638275146,0.0,0.0,0.0
126,074415.18+183324.3,116.06328349006165,18.556769811178867,11083,58515,970,QSO,1.92060387134552,0.0,0.0,0.0
127,010954.67+172735.0,17.477818899879765,17.459740369930426,5132,55858,776,QSO,2.492,0.0,0.0,0.0
128,161647.78+195826.3,244.19912045518572,19.973985542826103,4057,55357,321,QSO,2.276,0.0,0.0,0.0
129,003658.41+071803.3,9.243391858320308,7.300926487359712,11046,58398,699,QSO,1.8598815202713013,0.0,0.0,0.0
130,220617.70-000436.2,331.5737672941764,-0.07674753530697385,4199,55481,231,QSO,2.456,0.0,0.0,0.0
131,095627.13+264324.5,149.1130581461446,26.72347652610016,5794,56282,88,QSO,3.086,0.0,0.0,0.0
132,110254.13+574651.4,165.72554568761274,57.78095664047775,8184,57426,248,QSO,1.755,0.0,0.0,0.0
133,001850.63+175542.9,4.710990976520009,17.928586014480146,6179,56221,398,QSO,3.225,0.0,0.0,0.0
134,100007.32+432519.1,150.03052431164002,43.42198412128913,4565,55591,792,QSO,2.698,0.0,0.0,0.0
135,124152.74+405055.9,190.46975324445245,40.84886501953611,8385,57511,248,QSO,1.965214729309082,0.0,0.0,0.0
136,020620.44+041259.5,31.585187149579724,4.2165510445137535,8736,57400,858,QSO,2.2219529151916504,0.0,0.0,0.0
137,012927.45+102825.7,22.36439680931892,10.473813899084437,11069,58456,364,QSO,1.6865699291229248,0.0,0.0,0.0
138,101534.48+504915.1,153.89366986280328,50.820881096302216,8175,57039,60,QSO,1.8604202270507812,0.0,0.0,0.0
139,114841.29+402911.9,177.17205775793138,40.486648794681,4698,55623,124,QSO,2.363,0.0,0.0,0.0
140,143600.68+475617.4,219.00287260262508,47.93816795498172,8434,57484,111,QSO,2.649,0.0,0.0,0.0
141,004040.23-060329.8,10.167638065004965,-6.058303476902559,7905,57666,393,QSO,1.9374042749404907,0.0,0.0,0.0
142,212256.05+040107.6,320.73358234903384,4.018798929532182,11318,58419,562,QSO,1.7030489444732666,0.0,0.0,0.0
143,123644.26+283624.0,189.18444882960904,28.60667739650106,5981,56340,868,QSO,1.589,0.0,0.0,0.0
144,114213.39+072848.9,175.5558126880755,7.480257336045861,5377,55957,197,QSO,3.4,0.0,0.0,0.0
145,005913.23+234644.1,14.805160473039166,23.778944430547345,5701,55949,402,QSO,2.461,0.0,0.0,0.0
146,005605.06+224112.7,14.021097463821775,22.686883497953964,5700,56245,819,QSO,2.345,0.0,0.0,0.0
147,151249.47+525441.3,228.20612825594594,52.91147582562093,8394,57865,658,QSO,1.5953088998794556,0.0,0.0,0.0
148,160810.13+563235.9,242.04223611532194,56.543316345779274,8067,58253,395,QSO,1.623335361480713,0.0,0.0,0.0
149,154947.97+243651.5,237.44990104333027,24.61433185852749,3941,55321,626,QSO,3.023,0.0,0.0,0.0
150,134442.37+593555.6,206.17655325339481,59.598798562953625,8212,58171,981,QSO,1.9092170000076294,0.0,0.0,0.0
151,161125.10+050012.6,242.85462239218046,5.003507622741307,4895,55708,163,QSO,2.297,0.0,0.0,0.0
152,115936.17+365824.7,179.90071512940705,36.97352797236212,8864,57428,655,QSO,2.384,0.0,0.0,0.0
153,092902.62+314921.1,142.26094667283246,31.822530689879773,5807,56329,659,QSO,3.195,0.0,0.0,0.0
154,164658.32+372022.8,251.74303735296007,37.33968679616829,5193,56066,43,QSO,1.875,0.0,0.0,0.0
155,142637.13+130128.0,216.6547167611584,13.024463504811168,5463,56003,696,QSO,2.535,0.0,0.0,0.0
156,023932.13-015021.1,39.88391189029644,-1.8392186056656574,7825,57030,206,QSO,2.1307129859924316,0.0,0.0,0.0
157,221625.20+083619.1,334.1050037836483,8.60531619991931,5068,55749,962,QSO,2.27,0.0,0.0,0.0
158,104126.32+391814.7,160.35968355404083,39.304091920432235,8822,58167,814,QSO,1.7716648578643799,0.0,0.0,0.0
159,161008.05+494039.0,242.5335647380304,49.67750715062613,8060,57894,782,QSO,2.2364895343780518,0.0,0.0,0.0
160,081109.84+215526.9,122.79101049039929,21.924150737713717,4481,55630,879,QSO,2.123,0.0,0.0,0.0
161,092757.25+523052.1,141.98858134524872,52.5144785505252,5726,56626,258,QSO,2.194,0.0,0.0,0.0
162,223150.29+013138.5,337.95956158835315,1.527370514471864,9169,58069,896,QSO,1.7880232334136963,0.0,0.0,0.0
163,135044.17+622632.0,207.68406941964383,62.44224632933378,6821,56396,242,QSO,2.234,0.0,0.0,0.0
164,101804.20+281346.3,154.51750729598697,28.229543061041912,11351,58440,230,QSO,2.0506694316864014,0.0,0.0,0.0
165,110544.86+303159.4,166.43692452948812,30.533167013763112,11387,58512,396,QSO,1.9193793535232544,0.0,0.0,0.0
166,004526.48+062823.6,11.360345273802693,6.473228751939645,11054,58424,456,QSO,1.583182454109192,0.0,0.0,0.0
167,125612.75+365629.0,194.05315600130461,36.94139211742336,8869,57481,815,QSO,1.6503490209579468,0.0,0.0,0.0
168,004639.06+124903.5,11.662789406032516,12.817644632957972,11042,58462,191,QSO,2.250997304916382,0.0,0.0,0.0
169,022009.93-022350.9,35.04137511533306,-2.397487624259624,7835,56986,34,QSO,2.017703056335449,0.0,0.0,0.0
170,224947.71+290440.2,342.4488062551742,29.077834041080294,7652,57579,989,QSO,1.741822361946106,0.0,0.0,0.0
171,154225.52+433936.8,235.6063664423508,43.660243655427855,8511,57901,96,QSO,2.0674076080322266,0.0,0.0,0.0
172,131630.78+421135.2,199.1282913323998,42.193135010688046,8388,57488,806,QSO,2.256,0.0,0.0,0.0
173,131524.57+410914.2,198.85239680633111,41.1539521986607,4706,55705,952,QSO,1.576,0.0,0.0,0.0
174,013439.59+155709.4,23.66498367434997,15.952637975055891,5137,55833,852,QSO,2.78,0.0,0.0,0.0
175,150917.29+161051.0,227.3220436505282,16.180858126366935,5484,56039,190,QSO,2.026,0.0,0.0,0.0
176,122818.16+402858.7,187.0757035015996,40.48298865023404,8835,57427,542,QSO,3.0130538940429688,0.0,0.0,0.0
177,135421.98+045544.7,208.5915893574752,4.929085223511513,4784,55677,570,QSO,2.277,0.0,0.0,0.0
178,095204.14-000302.7,148.01727596338984,-0.050769318045238605,3828,55539,472,QSO,3.241,0.0,0.0,0.0
179,120944.79+495136.8,182.43666169219523,49.86022252961103,6676,56389,292,QSO,2.25,0.0,0.0,0.0
180,151029.08+020349.8,227.62118047735493,2.0638558406109517,4013,55629,238,QSO,2.664,0.0,0.0,0.0
181,003400.32+101225.5,8.501355145312061,10.20709583449937,11314,58436,793,QSO,1.637532114982605,0.0,0.0,0.0
182,213157.39-013713.6,322.9891357952834,-1.6204486574791022,9180,57693,340,QSO,2.0530312061309814,0.0,0.0,0.0
183,100452.75+323200.6,151.2198128017443,32.533514296823874,10232,58223,162,QSO,1.987606406211853,0.0,0.0,0.0
184,120226.32+491224.1,180.60968927115226,49.206704255769075,6677,56385,938,QSO,2.15,0.0,0.0,0.0
185,015514.57+022438.6,28.810733268063586,2.41074814072438,4271,55507,573,QSO,2.626,0.0,0.0,0.0
186,005310.87+275623.6,13.295294261236961,27.93990012679687,7674,57359,198,QSO,2.0979573726654053,0.0,0.0,0.0
187,233827.88+111135.3,354.6161706542183,11.193144354233612,6158,56239,658,QSO,1.639,0.0,0.0,0.0
188,150130.59+365054.3,225.3774976006643,36.8484325942312,10745,58501,410,QSO,1.62288498878479,0.0,0.0,0.0
189,111322.57+230614.8,168.34404540508103,23.104137189526636,6429,56274,701,QSO,3.3,0.0,0.0,0.0
190,162816.87+404133.8,247.07033020703756,40.69273734123196,6045,56072,192,QSO,3.166,0.0,0.0,0.0
191,074329.85+354449.1,115.87439244745755,35.74699288129237,9362,57801,887,QSO,2.299,0.0,0.0,0.0
192,151212.39+190708.8,228.05164514808374,19.119131359970254,3956,55656,168,QSO,2.344,0.0,0.0,0.0
193,220718.57+242151.1,331.82741323330015,24.364221313645373,5958,56213,448,QSO,3.121,0.0,0.0,0.0
194,170807.81+400815.3,257.0325783913652,40.137593805104316,4984,55827,598,QSO,2.279,0.0,0.0,0.0
195,005127.03+192341.9,12.862631919501155,19.394988191107906,7618,56898,951,QSO,1.8679277896881104,0.0,0.0,0.0
196,223421.86+275435.8,338.5911004791746,27.909967794928892,7651,57654,186,QSO,1.7094975709915161,0.0,0.0,0.0
197,110653.52+542633.9,166.72300277037448,54.44276367080172,6705,56636,600,QSO,2.311,0.0,0.0,0.0
198,222818.58+274912.5,337.07745644516655,27.820145291611734,7650,57575,930,QSO,1.803387999534607,0.0,0.0,0.0
199,125948.81+120113.1,194.95341448627138,12.020325408739234,5419,55983,400,QSO,2.533,0.0,0.0,0.0
200,160943.12+493402.8,242.42969830653047,49.56746895970782,8060,57894,745,QSO,1.6597739458084106,0.0,0.0,0.0
201,214315.16+100420.3,325.81320086033236,10.07233208174339,4094,55481,504,QSO,2.557,0.0,0.0,0.0
202,132943.33+140145.1,202.43057534760584,14.029206835499998,5431,56011,102,QSO,2.656,0.0,0.0,0.0
203,000538.93+330958.7,1.4122257789758805,33.16632572053751,7748,58396,731,QSO,2.237470865249634,0.0,0.0,0.0
204,084912.37+034935.6,132.30157119947825,3.826561732696488,3811,55538,198,QSO,2.344,0.0,0.0,0.0
205,165817.73+455223.0,254.5738951529848,45.873061530486,6028,56102,862,QSO,3.267,0.0,0.0,0.0
206,164833.87+232746.2,252.14113985408846,23.462857910294776,4181,55685,418,QSO,1.704,0.0,0.0,0.0
207,011311.21-003421.3,18.296745768386074,-0.5726100795054389,7876,57002,397,QSO,2.609,0.0,0.0,0.0
208,104310.81+422433.2,160.79506018227283,42.40924091453047,8365,57450,504,QSO,1.933,0.0,0.0,0.0
209,103941.50+341319.6,159.9229398385385,34.222137868750416,6447,56362,766,VI,4.203,0.0,0.0,0.0
210,131913.12-011255.6,199.80469025327,-1.2154673254527153,4049,55591,584,QSO,2.226,0.0,0.0,0.0
211,011113.03+033854.1,17.804323364479387,3.6483831386146477,4312,55511,346,QSO,2.713,0.0,0.0,0.0
212,110109.46+455436.0,165.28943929930193,45.910002617648296,7393,56749,378,QSO,1.916,0.0,0.0,0.0
213,124057.10+203440.0,190.2379202232303,20.57779251373196,5985,56089,162,QSO,2.466,0.0,0.0,0.0
214,073317.83+230230.6,113.32429751829751,23.04183623214,11084,58427,325,QSO,1.9588236808776855,0.0,0.0,0.0
215,213841.26+024324.7,324.6719188169426,2.7235512465190443,9163,58043,864,QSO,1.6167268753051758,0.0,0.0,0.0
216,235913.41-083817.8,359.8059152641126,-8.638283718476035,7167,56604,710,QSO,2.3,0.0,0.0,0.0
217,120733.42+325510.4,181.88928191174097,32.91956220715758,4611,55603,770,QSO,2.6,0.0,0.0,0.0
218,145143.99+530526.7,222.93330181426933,53.09075809120411,6719,56390,766,QSO,2.207,0.0,0.0,0.0
219,005009.42+234420.0,12.539272304751876,23.738909856242792,6288,56192,378,QSO,2.044,0.0,0.0,0.0
220,010242.72+061823.0,15.678021242237264,6.30639954603648,4421,55858,944,QSO,2.534,0.0,0.0,0.0
221,110419.63+582251.3,166.0817938493406,58.38092606737676,7102,56666,777,QSO,3.007,0.0,0.0,0.0
222,143659.15+314405.1,219.24646993584474,31.734756265282357,3868,55360,351,QSO,2.153,0.0,0.0,0.0
223,233947.44+022432.5,354.94767986413126,2.409044357068039,4280,55503,514,QSO,2.622,0.0,0.0,0.0
224,112518.24+351815.2,171.326009611094,35.304235107385054,4618,55600,252,QSO,2.174,0.0,0.0,0.0
225,123353.69+015406.0,188.47373008458396,1.901681402269383,4754,55649,508,QSO,2.386,0.0,0.0,0.0
226,143015.23+284926.2,217.56347675323696,28.823955435663503,6018,56067,752,QSO,3.325,0.0,0.0,0.0
227,015005.93+070056.6,27.524727756356924,7.015725177842104,11081,58398,142,QSO,1.597585916519165,0.0,0.0,0.0
228,015354.60+010114.0,28.477530298089988,1.0205680842047857,7840,57003,790,QSO,2.982557535171509,0.0,0.0,0.0
229,133032.10+240021.3,202.63378145001576,24.005938672902097,5995,56093,838,QSO,2.629,0.0,0.0,0.0
230,113816.24+102913.0,174.56767139121524,10.486961663377148,5379,55986,404,QSO,2.255,0.0,0.0,0.0
231,112631.60+542917.5,171.63168951077265,54.48820608299968,8164,57127,822,QSO,2.2306084632873535,0.0,0.0,0.0
232,111646.72+351023.2,169.1946833636132,35.1731324241905,10265,58512,706,QSO,1.8623037338256836,0.0,0.0,0.0
233,135648.10+022002.8,209.20043674285523,2.3341232784448107,4036,55330,774,QSO,2.365,0.0,0.0,0.0
234,085320.33+070259.0,133.33474912882946,7.049729701139591,4867,55924,800,QSO,2.869,0.0,0.0,0.0
235,134253.48+235704.6,205.72283831083743,23.951283472169347,5998,56087,962,QSO,2.252,0.0,0.0,0.0
236,142620.38+145931.6,216.5849416461146,14.992127319414621,5461,56018,116,QSO,2.342,0.0,0.0,0.0
237,121308.79+533138.3,183.28662773860873,53.527319683452085,8219,57429,843,QSO,1.730621337890625,0.0,0.0,0.0
238,103851.98+182652.6,159.71660883850194,18.447969279050543,5886,56034,536,QSO,2.487,0.0,0.0,0.0
239,115454.17+484411.1,178.72573029222423,48.73643882188352,6677,56385,346,QSO,2.116,0.0,0.0,0.0
